"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06081","5","SIC_0D33","29","0",1982,"A","","San Mateo County, California","Private","SIC 33 Primary Metal Industries","County, 2-digit SIC -- by ownership sector","All establishment sizes",15,3829,115571378,0,0,580,30183
"06081","5","SIC_0D34","29","0",1982,"A","","San Mateo County, California","Private","SIC 34 Fabricated Metal Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",107,2369,54355430,0,0,441,22944
"06081","5","SIC_0D35","29","0",1982,"A","","San Mateo County, California","Private","SIC 35 Industrial Machinery and Equipment","County, 2-digit SIC -- by ownership sector","All establishment sizes",205,2615,68110350,0,0,500,26046
"06081","5","SIC_0D36","29","0",1982,"A","","San Mateo County, California","Private","SIC 36 Electronic and Other Electric Equipment","County, 2-digit SIC -- by ownership sector","All establishment sizes",91,9760,230522250,0,0,454,23619
"06081","5","SIC_0D37","29","0",1982,"A","","San Mateo County, California","Private","SIC 37 Transportation Equipment","County, 2-digit SIC -- by ownership sector","All establishment sizes",21,252,4749408,0,0,362,18846
"06081","5","SIC_0D38","29","0",1982,"A","","San Mateo County, California","Private","SIC 38 Instruments and Related Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",29,1029,23132073,0,0,432,22480
"06081","5","SIC_0D39","29","0",1982,"A","","San Mateo County, California","Private","SIC 39 Miscellaneous Manufacturing Industries","County, 2-digit SIC -- by ownership sector","All establishment sizes",32,531,9795971,0,0,354,18448
"06081","5","SIC_0E","28","0",1982,"A","","San Mateo County, California","Private","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",414,29619,893684220,0,0,580,30172
"06081","5","SIC_0E41","29","0",1982,"A","","San Mateo County, California","Private","SIC 41 Local And Interurban Passenger Transit","County, 2-digit SIC -- by ownership sector","All establishment sizes",22,626,9364432,0,0,287,14959
"06081","5","SIC_0E42","29","0",1982,"A","","San Mateo County, California","Private","SIC 42 Trucking And Warehousing","County, 2-digit SIC -- by ownership sector","All establishment sizes",165,2324,51088515,0,0,422,21983
"06081","5","SIC_0E44","29","0",1982,"A","N","San Mateo County, California","Private","SIC 44 Water Transportation","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0E45","29","0",1982,"A","","San Mateo County, California","Private","SIC 45 Transportation By Air","County, 2-digit SIC -- by ownership sector","All establishment sizes",33,19001,662205573,0,0,670,34851
"06081","5","SIC_0E46","29","0",1982,"A","N","San Mateo County, California","Private","SIC 46 Pipelines, Except Natural Gas","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0E47","29","0",1982,"A","","San Mateo County, California","Private","SIC 47 Transportation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",147,1747,33550066,0,0,369,19204
"06081","5","SIC_0E48","29","0",1982,"A","","San Mateo County, California","Private","SIC 48 Communication","County, 2-digit SIC -- by ownership sector","All establishment sizes",19,4724,105659393,0,0,430,22366
"06081","5","SIC_0E49","29","0",1982,"A","","San Mateo County, California","Private","SIC 49 Electric, Gas, And Sanitary Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",22,1174,31358509,0,0,513,26710
"06081","5","SIC_0F","28","0",1982,"A","","San Mateo County, California","Private","Wholesale Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",1495,22910,545029332,0,0,457,23790
"06081","5","SIC_0F50","29","0",1982,"A","","San Mateo County, California","Private","SIC 50 Wholesale Trade Durable Goods","County, 2-digit SIC -- by ownership sector","All establishment sizes",906,13678,334801268,0,0,470,24477
"06081","5","SIC_0F51","29","0",1982,"A","","San Mateo County, California","Private","SIC 51 Wholesale Trade Nondurable Goods","County, 2-digit SIC -- by ownership sector","All establishment sizes",589,9232,210228064,0,0,437,22771
"06081","5","SIC_0G","28","0",1982,"A","","San Mateo County, California","Private","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",2537,44212,547980017,0,0,238,12394
"06081","5","SIC_0G52","29","0",1982,"A","","San Mateo County, California","Private","SIC 52 Building Materials and Garden Supplies","County, 2-digit SIC -- by ownership sector","All establishment sizes",118,1298,22742578,0,0,336,17521
"06081","5","SIC_0G53","29","0",1982,"A","","San Mateo County, California","Private","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",32,6870,76860602,0,0,215,11187
"06081","5","SIC_0G54","29","0",1982,"A","","San Mateo County, California","Private","SIC 54 Food Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",316,5471,95601772,0,0,336,17474
"06081","5","SIC_0G55","29","0",1982,"A","","San Mateo County, California","Private","SIC 55 Automotive Dealers and Service Stations","County, 2-digit SIC -- by ownership sector","All establishment sizes",356,4612,80333206,0,0,334,17418
"06081","5","SIC_0G56","29","0",1982,"A","","San Mateo County, California","Private","SIC 56 Apparel and Accessory Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",174,3311,37549523,0,0,218,11340
"06081","5","SIC_0G57","29","0",1982,"A","","San Mateo County, California","Private","SIC 57 Furniture and Homefurnishings Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",234,2470,40787276,0,0,317,16513
"06081","5","SIC_0G58","29","0",1982,"A","","San Mateo County, California","Private","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",721,14638,131349657,0,0,172,8973
"06081","5","SIC_0G59","29","0",1982,"A","","San Mateo County, California","Private","SIC 59 Miscellaneous Retail","County, 2-digit SIC -- by ownership sector","All establishment sizes",586,5542,62755403,0,0,217,11323
"06081","5","SIC_0H","28","0",1982,"A","","San Mateo County, California","Private","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",1156,16610,316789903,0,0,366,19072
"06081","5","SIC_0H60","29","0",1982,"A","","San Mateo County, California","Private","SIC 60 Depository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",20,3103,44482679,0,0,275,14335
"06081","5","SIC_0H61","29","0",1982,"A","","San Mateo County, California","Private","SIC 61 Nondepository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",118,2953,54252919,0,0,353,18372
"06081","5","SIC_0H62","29","0",1982,"A","","San Mateo County, California","Private","SIC 62 Security and Commodity Brokers","County, 2-digit SIC -- by ownership sector","All establishment sizes",36,516,14978674,0,0,558,29028
"06081","5","SIC_0H63","29","0",1982,"A","","San Mateo County, California","Private","SIC 63 Insurance Carriers","County, 2-digit SIC -- by ownership sector","All establishment sizes",48,3099,61721758,0,0,383,19916
"06081","5","SIC_0H64","29","0",1982,"A","","San Mateo County, California","Private","SIC 64 Insurance Agents, Brokers, and Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",224,1690,35400202,0,0,402,20946
"06081","5","SIC_0H65","29","0",1982,"A","","San Mateo County, California","Private","SIC 65 Real Estate","County, 2-digit SIC -- by ownership sector","All establishment sizes",645,5039,99847379,0,0,381,19814
"06081","5","SIC_0H66","29","0",1982,"A","","San Mateo County, California","Private","1972 SIC 66 Combined Real Estate, Insurance, Etc","County, 2-digit SIC -- by ownership sector","All establishment sizes",7,17,241259,0,0,272,14191
"06081","5","SIC_0H67","29","0",1982,"A","","San Mateo County, California","Private","SIC 67 Holding and Other Investment Offices","County, 2-digit SIC -- by ownership sector","All establishment sizes",58,193,5865033,0,0,584,30388
"06081","5","SIC_0I","28","0",1982,"A","","San Mateo County, California","Private","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",4610,53988,894545434,0,0,318,16569
"06081","5","SIC_0I70","29","0",1982,"A","","San Mateo County, California","Private","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",94,3813,38598625,0,0,194,10122
"06081","5","SIC_0I72","29","0",1982,"A","","San Mateo County, California","Private","SIC 72 Personal Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",465,2919,32078109,0,0,211,10989
"06081","5","SIC_0I73","29","0",1982,"A","","San Mateo County, California","Private","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",853,12578,218567522,0,0,334,17376
"06081","5","SIC_0I75","29","0",1982,"A","","San Mateo County, California","Private","SIC 75 Auto Repair, Services, and Parking","County, 2-digit SIC -- by ownership sector","All establishment sizes",377,3825,64267833,0,0,323,16802
"06081","5","SIC_0I76","29","0",1982,"A","","San Mateo County, California","Private","SIC 76 Miscellaneous Repair Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",147,731,13401654,0,0,352,18333
"06081","5","SIC_0I78","29","0",1982,"A","N","San Mateo County, California","Private","SIC 78 Motion Pictures","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0I79","29","0",1982,"A","","San Mateo County, California","Private","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",128,3420,40331793,0,0,226,11792
"06081","5","SIC_0I80","29","0",1982,"A","","San Mateo County, California","Private","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1039,12326,241931337,0,0,377,19627
"06081","5","SIC_0I81","29","0",1982,"A","","San Mateo County, California","Private","SIC 81 Legal Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",250,1136,27453697,0,0,464,24166
"06081","5","SIC_0I82","29","0",1982,"A","","San Mateo County, California","Private","SIC 82 Educational Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",94,2178,25929525,0,0,228,11905
"06081","5","SIC_0I83","29","0",1982,"A","","San Mateo County, California","Private","SIC 83 Social Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",207,3217,24298233,0,0,145,7553
"06081","5","SIC_0I84","29","0",1982,"A","N","San Mateo County, California","Private","SIC 84 Museums, Botanical, Zoological Gardens","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0I86","29","0",1982,"A","","San Mateo County, California","Private","SIC 86 Membership Organizations","County, 2-digit SIC -- by ownership sector","All establishment sizes",202,1856,28416559,0,0,294,15310
"06081","5","SIC_0I88","29","0",1982,"A","","San Mateo County, California","Private","SIC 88 Private Households","County, 2-digit SIC -- by ownership sector","All establishment sizes",395,622,5043748,0,0,155,8108
"06081","5","SIC_0I89","29","0",1982,"A","","San Mateo County, California","Private","SIC 89 Services, Nec","County, 2-digit SIC -- by ownership sector","All establishment sizes",332,4837,130362576,0,0,518,26951
"06081","5","SIC_0K","28","0",1982,"A","","San Mateo County, California","Private","Nonclassifiable Establishments","County, Industry Division -- by ownership sector","All establishment sizes",62,369,5896734,0,0,307,15980
"06081","5","SIC_0K99","29","0",1982,"A","","San Mateo County, California","Private","SIC 99 Nonclassifiable Establishments","County, 2-digit SIC -- by ownership sector","All establishment sizes",62,369,5896734,0,0,307,15980
